ts_s,ts_ms,Sensor1_raw,Sensor2_raw,Sensor3_raw,Sensor4_raw,Sensor5_raw,Sensor6_raw,Sensor7_raw,Sensor8_raw,Sensor9_raw,Sensor10_raw
10588,10587703,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10588,10588003,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10588,10588313,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10589,10588513,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10589,10588733,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10589,10589033,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10589,10589244,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10589,10589459,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10590,10589659,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10590,10589871,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10590,10590151,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10590,10590362,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10591,10590563,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10591,10590873,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10591,10591173,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10591,10591484,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10592,10591785,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10592,10591986,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10592,10592197,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10592,10592399,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10593,10592811,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10593,10593111,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10593,10593343,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10594,10593544,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10594,10593836,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10594,10594088,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10594,10594301,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10595,10594509,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10595,10594760,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10595,10595060,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10595,10595260,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10596,10595574,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10596,10595905,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10596,10596105,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10596,10596396,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10597,10596606,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10597,10596906,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10597,10597116,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10597,10597427,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10598,10597631,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10598,10597831,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10598,10598142,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10598,10598448,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10599,10598751,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10599,10599051,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10599,10599251,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10599,10599465,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10600,10599790,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10600,10600004,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10600,10600209,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10600,10600412,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10601,10600702,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10601,10601015,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10601,10601308,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10602,10601509,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10602,10601820,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10602,10602021,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10602,10602332,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10603,10602642,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10603,10602942,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10603,10603262,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10604,10603573,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10604,10603773,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10604,10603983,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10604,10604185,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10604,10604396,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10605,10604617,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
10605,10604917,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10605,10605138,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10605,10605428,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10606,10605720,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10606,10605920,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10606,10606141,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10606,10606432,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10607,10606743,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10607,10607043,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10607,10607281,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10607,10607482,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10608,10607702,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10608,10607919,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10608,10608121,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10608,10608327,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10609,10608532,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10609,10608747,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10609,10609047,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10609,10609268,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10610,10609512,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10610,10609813,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10610,10610054,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10610,10610325,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10611,10610626,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10611,10610926,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10611,10611250,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10612,10611511,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10612,10611735,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10612,10611947,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10612,10612168,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10612,10612369,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10613,10612579,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10613,10612833,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10613,10613133,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10613,10613346,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10614,10613550,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10614,10613754,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10614,10613959,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10614,10614174,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10614,10614393,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10615,10614620,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10615,10614920,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10615,10615124,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10615,10615328,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10616,10615533,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10616,10615849,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10616,10616061,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10616,10616267,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10617,10616567,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10617,10616878,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10617,10617178,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10617,10617378,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10618,10617591,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10618,10617901,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10618,10618113,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10618,10618324,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10619,10618527,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10619,10618728,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10619,10619028,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10619,10619339,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10620,10619642,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10620,10619844,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10620,10620155,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10620,10620359,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10621,10620569,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10621,10620770,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10621,10621084,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10621,10621386,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10622,10621596,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10622,10621806,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10622,10622101,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10622,10622401,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10623,10622711,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10623,10623011,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10623,10623224,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10624,10623534,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10624,10623835,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10624,10624147,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10624,10624458,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10625,10624792,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10625,10625092,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10625,10625371,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10626,10625572,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10626,10625883,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10626,10626195,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10626,10626448,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10627,10626651,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10627,10626951,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10627,10627162,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10627,10627365,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10628,10627581,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10628,10627784,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10628,10628050,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10628,10628352,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10629,10628654,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10629,10628957,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10629,10629269,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10629,10629469,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10630,10629780,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10630,10630092,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10630,10630293,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10631,10630603,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10631,10630903,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10631,10631215,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10632,10631516,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10632,10631830,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10632,10632031,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10632,10632242,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10632,10632443,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10633,10632647,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10633,10632959,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10633,10633159,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10634,10633500,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10634,10633700,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10634,10633981,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10634,10634182,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10634,10634393,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10635,10634609,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10635,10634909,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10635,10635212,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10635,10635430,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10636,10635642,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10636,10635923,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10636,10636155,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10636,10636356,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10637,10636637,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10637,10636953,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10637,10637255,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10638,10637565,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10638,10637866,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10638,10638176,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10638,10638377,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10639,10638616,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10639,10638916,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10639,10639206,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10639,10639430,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10640,10639641,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10640,10639843,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10640,10640123,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10640,10640434,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10641,10640634,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10641,10640945,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10641,10641246,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10641,10641447,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10642,10641657,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10642,10641887,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10642,10642170,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10642,10642371,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10643,10642682,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10643,10642982,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10643,10643194,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10643,10643395,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10644,10643617,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10644,10643843,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10644,10644123,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10644,10644424,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10645,10644725,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10645,10645047,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10645,10645258,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10645,10645474,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10646,10645713,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10646,10645925,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10646,10646159,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10646,10646369,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10647,10646571,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10647,10646880,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10647,10647180,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10647,10647497,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10648,10647697,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10648,10648038,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10648,10648238,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10648,10648449,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10649,10648731,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10649,10649031,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10649,10649270,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10650,10649551,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10650,10649751,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10650,10649953,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10650,10650264,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10650,10650466,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10651,10650704,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10651,10651004,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,26.75
10651,10651285,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10652,10651517,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10652,10651798,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10652,10652101,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10652,10652303,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10653,10652513,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10653,10652714,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10653,10653027,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10653,10653329,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10654,10653541,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10654,10653851,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10654,10654102,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10654,10654314,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10655,10654515,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10655,10654727,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10655,10655027,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10655,10655287,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10656,10655506,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10656,10655768,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10656,10655991,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10656,10656302,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10657,10656613,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10657,10656913,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10657,10657429,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10658,10657748,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10658,10657962,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10658,10658163,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10658,10658453,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10659,10658655,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10659,10658955,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10659,10659287,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10660,10659577,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10660,10659778,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10660,10660089,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10660,10660399,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10661,10660710,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10661,10661010,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10661,10661321,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10662,10661523,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10662,10661833,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10662,10662134,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10662,10662339,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10663,10662650,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10663,10662963,26.5,26.75,26.25,26.25,26.25,26.75,26.5,26.5,26.5,26.75
10663,10663266,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
10663,10663466,26.5,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,26.75
